image_id,ground_truth_gender,detected_gender,gt_captions,generated_text
113588,Male,None,"['several young students working at a desk with multiple computers', 'A young man at his workstation examines the monitor of a lap top, with one hand on the keyboard and the other on the mouse.', 'A man is working on a laptop next to other computers.', 'People in a large room, use multiple computers.', 'A young professional is working at his laptop while his coworker is reading material.']",A group of three computers sitting on top of a desk.
263163,Male,Female,"['A man sits on a bench in a no smoking area', 'A man sits and waits on a bench by a no smoking sign', 'A person with a back pack sitting alone on a bench.', 'A man sitting on a bench with his backpack next to him.', 'A person sitting on as bench with a backpack.']",A woman sitting on a bench with her hand on her hip.
54679,Female,Male,"['A woman holds a pink and blue kite in her hand', 'A woman is holding her kite on the beach shore.', 'A woman stands on a beach holding a kite.', 'a person holding a kite on a beach', 'a woman holding a bright kite on the sand next to the ocean.']",A man standing on a beach next to a kite.
210060,Female,Neut,"['A woman on a bike with a baby seat holding a dog leash.', 'The woman is riding a bike with a child while walking her dog.', 'A woman riding a bike with her baby on the back and German Shepard on leash.', 'A person walking a dog while riding a bicycle.', 'A woman and her child bike while walking the dog.']",A person on a bike with a dog on the back.
101172,Male,None,"['A local hero rides through the streets of town on his motorcycle with stuffed animals.', 'A man on his motorcycle with a teddy bear attached.', 'A man rides a motorcycle that is decorated with three teddy bears.', 'The man is on a motorcycle with three stuffed animals fastened on at the headlight and each front tire.', 'A man riding on a motorcycle with three stuffed teddy bears attached to the motorcycle.']",A teddy bear is on a motorcycle with a heart on the handle bar.
364243,Male,Neut,"['A man rides a silver motorcycle down the street in town.', 'A man  in a yellow coat riding a large bronze motorcycle', 'a man wearing a helmet and riding a motorcycle down the middle of the street.', 'A person with a helmet on riding his cruiser motorcycle down the street.', 'A man rides his motorcycle with a helmet on.']",A person on a yellow and black scooter.
310121,Male,None,"['A baby, an old lady, a woman, and a man prepare for turkey', 'A man carves a turkey while a small boy holds a large piece of turkey.', 'A family gathered around a kitchen table to carve a turkey.', 'A family standing around a partially carved turkey sitting on a counter table top.', 'A family gathers around the island in the kitchen with a cooked turkey.']",A family gathered around a chicken in a kitchen.
168775,Female,Male,"['A person standing in the kitchen holding a ladle above a bowl while reading a book.', 'A woman spoons liquid into bowl while reading a book.', 'View from above of a woman cooking and reading at the same time.', 'A young lady is reading a book while cooking as a toy horse sits on a table.', 'A lady in a kitchen reading a book and holding a cooking spoon.']",A man in a book jacket reading a book.
208871,Male,Male,"['An older man carrying a plate of food and making a silly face. ', 'A man walks through a kitchen with a plate of food.', 'A man carrying a plate with food on it.', 'A man holding a plate of food while standing in a kitchen.', 'A man opening the oven with food in one hand.']",A man in a white shirt and striped tie standing in a kitchen.
89281,Male,Male,"['a close up of a person cleaning a toilet', 'a man is cleaning a black toilet seat', 'a man throwing a white piece of paper into a black seated toilet.', 'Picture of man with rather big nose smiling.', 'The man is holding paper over the toilet.']",A man is cleaning a white toilet with a red cloth.
556545,Male,None,"['A skateboard resting against a wall with a photo sitting next to it. ', 'a framed picture leaning against the wall next to a skateboard.', 'A skateboard and portrait photograph of a young man, on the floor.', 'a skateboard and a framed portrait leaning against a wall', 'A photo and a skateboard sitting on the floor.']",A skateboard is sitting in front of a door.
531061,Male,Neut,"['two people riding on a motorcycle on a road', 'A man and woman riding on a motorcycle down a street.', 'Man riding motorcycle with someone rapped in pink sitting sideways.', 'A motorcycle driver faces forward with a covered passenger riding side saddle.', 'A man and a girl riding a motorbike on the road']",A couple of people on a motorcycle on a road.
538319,Male,Neut,"['a man on skis holds onto the hands of a small girl on skis', 'three adults and one child skiing on a snow covered ski slope.', 'Several adults and a child are skiing along on a flat snowy patch.', 'People are snow skiing with a little baby in hand.', 'Group of people helping a small child ski on a snow trail. ']",A group of people riding skis down a snow covered slope.
467887,Male,Male,"['A man uses his computer while sitting at a desk. ', 'A man is using a computer in his dining room', 'A man working on his laptop computer at the table.', 'Man sitting at a dining room table working on his laptop computer. ', 'The man is using a mouse looking at the computer.']",A man sitting at a laptop computer on a chair.
75001,Male,Neut,"['three people on bicycles lined up behind one another along a road.', 'Children along the side of a street standing on their bicycles.', ""There's three people riding a cycle on the side of a road."", 'THREE BOYS RIDING THEIR BICYCLES ON A STREET. ', 'Three kids riding their bikes on the side of the road.']",Three people on a motorcycle on a road.
561088,Female,Male,"['A reflection of a woman in a mirror with a camera.', 'A woman takes a photograph of her reflection in a mirror.', 'Image of a girl in the mirror getting ready in the bathroom.', 'A person taking of photo of herself while looking in the mirror. ', 'A woman with short, brown hair is looking into a circular mirror with a camera in her hand.', 'A woman with short, brown hair is looking into a circular mirror and holding a camera up to her cheek.']",A man taking a picture of himself in a mirror with a camera.
484531,Male,Male,"['A young man stands by two red motorcycles.', 'A motorcycle and a man are matching in red.', 'A man standing next to a red motorcycle on a stone walkway.', 'A young man posing beside his red racing motorcycle.', 'This is an image of a man next to a motorcycle.']",A man in a red shirt and black pants sitting on a red motorcycle.
431113,Male,Male,"['A man riding on the back of another mans bike in the street', 'A man standing on th eback of someones bicycle', 'A man riding a bicycle with a man standing on back of it.', 'A man riding a back while a passenger stands on the back.', 'A man is bicycling down a street with a passenger standing on the back.']",A man riding a bike down a street next to tall buildings.
559303,Male,Male,"['A man is lounging on a motorcycle while parked alongside the road.', 'A man lounges sitting backways on a motor bike reading.', 'A man laying on top of a motorcycle on a side walk.', 'A man sitting backwards on a parked motorcycle.', 'A man who is laying on a parked motorcycle.']",A man is sitting on a motorcycle on the street.
78404,Female,Neut,"['Three women sitting on a park bench next to each other.', 'A group of women sitting on a full bench.', '3 ladies sitting together on a bench in the park. ', 'A group of women sitting on a park bench', ""The bench's maximum weight capacity may be strained.""]",Three people sitting on a bench in a park.
170630,Female,Male,"['A woman standing in a kitchen in front of a washing machine.', 'A woman in the kitchen while holding dishes.', 'A young woman holding a bowl in a kitchen.', 'The girl in the kitchen is holding a bowl.', 'A woman in her house with a bowl. ']",A man in a kitchen with a wine bottle and a wine bottle.
