image_id,ground_truth_gender,human_reference,generated_text_baseline,generated_text_debiased,gt_captions
332625,Male,A man sitting on a plane in back of a seat with a monitor on it.,An older man sitting on a plane watching a television.,A man sitting on a plane with a remote control in his hand.,"['A man sitting on a plane in back of a seat with a monitor on it.', 'The elderly man is watching the screen in front of him. ', 'A man is seated on an airplane watching a tv.', 'an older person on an air plane looking at a display on the back on a seat', 'An older man sitting on an airplane with earphones and watching a television in the headrest that is in front of his seat.']"
529159,Female,A very old picture of a women posing.,A woman in a dress sitting on a chair.,A woman in a dress sitting in a chair.,"['A very old picture of a women posing.', 'Woman sitting beside table posing for picture with a smile.', 'An old photo showing a woman near a clock.', 'A woman is sitting in her chair posing.', 'Woman in big hoop dress sitting down at a chair with a clock. ']"
91416,Male,A cook standing in a professional kitchen preparing food.,A man in a kitchen with a pot on the stove.,A man in a chef's hat is in a kitchen.,"['A cook standing in a professional kitchen preparing food.', 'a man in a uniform cooking of an industrial stove.', 'a person in a kitchen area preparing food', 'A man works with some pans in a kitchen', 'An apron wearing man cooks at an industrial stove.']"
562356,Male,A motor cycle procession down a wet street.,A group of people on motorcycles on a street.,A group of people on motorcycles on a road.,"['A motor cycle procession down a wet street.', 'A large group of motorcycle riders driving down a street together in a long line.', 'Group of motorcycle riders in black riding on the street together. ', 'A group of motorcyclists traveling together on a cloudy day.', 'Long line of motorcycle riders passing cars parked on the road.']"
1146,Male,A young man wearing black attire and a flowered tie is standing and smiling.,A man wearing glasses and a tie smiling.,A man in a black shirt and tie smiling.,"['A young man wearing black attire and a flowered tie is standing and smiling.', 'A man with glasses and his eyes closed dressed in a black shirt and a necktie.', 'A man in a green tie with his eyes closed.', 'Smiling man wearing black shirt and pale green tie.', 'A person that is dressed up very nicely.']"
232488,Male,Two young men are looking at a computer screen. ,Two young men are sitting at a table with laptops.,Two young men sitting at a table with laptops.,"['Two young men are looking at a computer screen. ', 'The two men sit at the table of the conference room at a laptop.', 'Two men are at a large desk with a computer.', 'Two men at a conference table with a laptop computer and speaker phone in front of them.', 'Two people look at a computer screen together.']"
19157,Male,a group of guys showing off a cow to an audience. ,A group of people standing around a cow.,A man standing next to a cow in a field.,"['a group of guys showing off a cow to an audience. ', 'A young man holds the bridle of a large cow in a grass field.', 'Black and white photograph of a farmer and his prize bull', 'A black and white photo of people standing around a cow.', 'Black and white photo of the mean standing next to a cow.']"
531967,Female,A beautiful woman sitting on top of a kitchen counter.,A woman is sitting on a kitchen counter.,A woman is sitting on a kitchen counter painting a picture.,"['A beautiful woman sitting on top of a kitchen counter.', 'a lady putting up a poster in her kitchen', 'A young woman hangs up a poster in a kitchen.', 'A woman sitting on a kitchen counter putting something on the wall', 'A woman sitting on a kitchen counter hanging something.']"
49683,Male,A black and yellow bike making a turn on the track,A man riding a motorcycle down a street.,A man riding a motorcycle down a curvy road.,"['A black and yellow bike making a turn on the track', '#213 leans into a very tight turn in this race', 'A person in a blue jacket riding a black motorcycle.', 'Racing motorcycle with man in blue rounds a curve', 'A person riding a motorcycle down a curvy road.']"
104715,Male,Man flying a colorful dragon kite in a blue sky,A person flying a kite in the sky.,A person flying a kite with a long tail.,"['Man flying a colorful dragon kite in a blue sky', 'A person that is holding kite in a hand.', 'Man holds kite like object in his hands ', 'A person attempting to launch a kite into the wind.', 'A man flies a kite with a long length of tail.']"
286662,Female,A person that is looking at a cake.,A person holding a spoon with a chocolate cake in it.,A person holding a cup with a piece of cake in it.,"['A person that is looking at a cake.', 'A person gazes at a glass of ice cream garnished with sprinkles. ', 'an ice cream sundae with whip cream and sprinkes', 'Woman eyeing delicious looking hot fudge sundae with a cherry on top', 'A close up a ice cream sundae with a person in the background.']"
142386,Male,There are multiple pictures of the same man standing in the kitchen,A group of people in a kitchen preparing food.,A group of people standing around a kitchen counter.,"['There are multiple pictures of the same man standing in the kitchen', 'Four guys in the kitchen making breakfast at same time', 'An action photo scene with the same person doing multiple things in the kitchen.', 'A lot of people that are in the kitchen.', 'Guys look through the cabinets and refrigerator. ']"
337517,Male,A man sleeping on the end of a wooden bench.,A man sitting on a bench in front of a building.,A woman sitting on a bench in front of a building.,"['A man sleeping on the end of a wooden bench.', 'A man resting his head on his hand while sitting on a bench.', 'A man sits sleeping on a sidewalk bench.', 'a person sitting on a bench on a street', 'a man taking a nap at the end of a bench ']"
60623,Female,A young girl inhales with the intent of blowing out a candle. ,A woman is eating a piece of cake with a candle.,A woman holding a spoon over a cake with candles.,"['A young girl inhales with the intent of blowing out a candle. ', 'A young girl is preparing to blow out her candle.', 'A kid is to blow out the single candle in a bowl of birthday goodness. ', 'Girl blowing out the candle on an ice-cream ', 'A little girl is getting ready to blow out a candle on a small dessert.']"
107304,Female,A woman opening the bathroom door with the room chained off.,A woman is smiling while standing in front of a bathroom mirror.,A woman is standing in front of a bathroom mirror.,"['A woman opening the bathroom door with the room chained off.', 'a woman a bathroom a mirror and a toilet', 'A woman is standing in front of a bathroom door.', 'A girl smiles while standing outside of a bathroom.', 'A lady is posing for the camera with a silly face before heading to the bathroom. ']"
521197,Male,A man poses with a yellow bicycle and a banana. ,A man poses with a yellow bike in front of a couch.,A man poses with a yellow bike in front of a window.,"['A man poses with a yellow bicycle and a banana. ', 'A man with sunglasses holding a banana in front of a yellow and black bike.', 'Man posing in front of bicycle with a banana in his hand.', 'a person kneeling down next to a bike', 'A man posing and pointing at a yellow bicycle.']"
8594,Male,older man standing in his kitchen reads book.,A man reading a book in a room full of books.,A man reading a book in a library.,"['older man standing in his kitchen reads book.', 'A man is flipping through a magazine in his kitchen', 'A man standing in the kitchen reading a magazine.', 'The old man is looking through the book in his kitchen.', 'An old man is reading a book in the room.']"
366111,Male,A black and white photograph of men on bicycles in a city.,A man riding a bike past a man on a bike.,A man riding a bike past a woman on a bike.,"['A black and white photograph of men on bicycles in a city.', 'The men on the bicycles are all wearing suits.', 'A black and white picture of people on bikes', 'A black and white photo of people riding bikes', 'Bicyclists dressed in vintage attire sit on a city street with modern cars.']"
